filename,width,height,class,xmin,ymin,xmax,ymax
110_Dilatacion_c000635_01_01.png,512,512,Lesion,333,246,375,279
110_Erosion_c000635_01_01.png,512,512,Lesion,331,243,372,281
110_Erosion_c003294_01_01.png,512,512,Lesion,342,271,364,291
110_Original_c000635_01_01.png,512,512,Lesion,331,245,370,282
110_Original_c003294_01_01.png,512,512,Lesion,339,270,364,294
111_Dilatacion_c000635_01_01.png,512,512,Lesion,332,243,374,281
111_Dilatacion_c003294_01_01.png,512,512,Lesion,343,270,367,294
111_Dilatacion_c004455_01_02.png,512,512,Lesion,36,327,80,370
111_Erosion_c000635_01_01.png,512,512,Lesion,330,246,372,282
111_Erosion_c003294_01_01.png,512,512,Lesion,344,269,363,294
111_Erosion_c004455_01_02.png,512,512,Lesion,37,330,80,370
111_Original_c000635_01_01.png,512,512,Lesion,330,246,373,280
111_Original_c003294_01_01.png,512,512,Lesion,339,270,367,292
111_Original_c004455_01_02.png,512,512,Lesion,37,327,79,366
112_Dilatacion_c000635_01_01.png,512,512,Lesion,329,243,372,279
112_Dilatacion_c001663_01_01.png,512,512,Lesion,169,292,179,303
112_Dilatacion_c003294_01_01.png,512,512,Lesion,339,269,370,293
112_Dilatacion_c004455_01_02.png,512,512,Lesion,36,328,81,365
112_Erosion_c000635_01_01.png,512,512,Lesion,328,246,371,278
112_Erosion_c001663_01_01.png,512,512,Lesion,171,291,180,303
112_Erosion_c003294_01_01.png,512,512,Lesion,343,268,365,291
112_Erosion_c004455_01_02.png,512,512,Lesion,38,330,80,364
112_Original_c000635_01_01.png,512,512,Lesion,329,244,370,285
112_Original_c001663_01_01.png,512,512,Lesion,171,293,181,302
112_Original_c003294_01_01.png,512,512,Lesion,342,270,367,290
112_Original_c004455_01_02.png,512,512,Lesion,37,325,79,366
113_Dilatacion_c000635_01_01.png,512,512,Lesion,328,242,372,278
113_Dilatacion_c001663_01_01.png,512,512,Lesion,171,292,178,302
113_Dilatacion_c002288_01_01.png,512,512,Lesion,141,317,170,346
113_Dilatacion_c003294_01_01.png,512,512,Lesion,343,269,367,288
113_Dilatacion_c004455_01_02.png,512,512,Lesion,36,328,81,370
113_Erosion_c000635_01_01.png,512,512,Lesion,327,243,372,280
113_Erosion_c001663_01_01.png,512,512,Lesion,170,292,179,301
113_Erosion_c002288_01_01.png,512,512,Lesion,143,318,170,345
113_Erosion_c003294_01_01.png,512,512,Lesion,342,270,366,292
113_Erosion_c004455_01_02.png,512,512,Lesion,40,326,80,368
113_Original_c000635_01_01.png,512,512,Lesion,326,246,372,280
113_Original_c001663_01_01.png,512,512,Lesion,169,293,178,301
113_Original_c002288_01_01.png,512,512,Lesion,141,319,167,347
113_Original_c003294_01_01.png,512,512,Lesion,343,273,367,294
113_Original_c004455_01_02.png,512,512,Lesion,40,326,79,370
114_Dilatacion_c000635_01_01.png,512,512,Lesion,322,242,373,281
114_Dilatacion_c000985_02_01.png,512,512,Lesion,299,234,318,256
114_Dilatacion_c003294_01_01.png,512,512,Lesion,345,271,372,290
114_Dilatacion_c004455_01_02.png,512,512,Lesion,38,326,79,370
114_Erosion_c000635_01_01.png,512,512,Lesion,326,245,371,279
114_Erosion_c000985_02_01.png,512,512,Lesion,301,236,318,256
114_Erosion_c003294_01_01.png,512,512,Lesion,346,273,363,288
114_Erosion_c004455_01_02.png,512,512,Lesion,36,327,77,366
114_Original_c000635_01_01.png,512,512,Lesion,325,248,372,283
114_Original_c000985_02_01.png,512,512,Lesion,300,236,318,256
114_Original_c003294_01_01.png,512,512,Lesion,346,271,366,286
114_Original_c004455_01_02.png,512,512,Lesion,36,329,78,369
115_Dilatacion_c000635_01_01.png,512,512,Lesion,327,246,372,279
115_Dilatacion_c000985_02_01.png,512,512,Lesion,299,237,318,256
115_Dilatacion_c003294_01_01.png,512,512,Lesion,345,267,368,292
115_Dilatacion_c004455_01_02.png,512,512,Lesion,34,325,80,371
115_Erosion_c000635_01_01.png,512,512,Lesion,325,245,368,279
115_Erosion_c000985_02_01.png,512,512,Lesion,299,238,318,254
115_Erosion_c003294_01_01.png,512,512,Lesion,343,270,365,286
115_Erosion_c004455_01_02.png,512,512,Lesion,32,330,76,368
115_Original_c000635_01_01.png,512,512,Lesion,327,242,369,283
115_Original_c000985_02_01.png,512,512,Lesion,300,236,322,258
115_Original_c003294_01_01.png,512,512,Lesion,346,271,364,288
115_Original_c004455_01_02.png,512,512,Lesion,30,325,81,369
116_Dilatacion_c000635_01_01.png,512,512,Lesion,329,241,370,280
116_Dilatacion_c000985_02_01.png,512,512,Lesion,299,237,318,259
116_Dilatacion_c004455_01_02.png,512,512,Lesion,29,329,77,366
116_Erosion_c000635_01_01.png,512,512,Lesion,325,247,369,277
116_Erosion_c000985_02_01.png,512,512,Lesion,302,238,319,255
116_Erosion_c004455_01_02.png,512,512,Lesion,32,329,77,368
116_Original_c000635_01_01.png,512,512,Lesion,328,246,369,280
116_Original_c000985_02_01.png,512,512,Lesion,300,235,319,256
116_Original_c004455_01_02.png,512,512,Lesion,32,330,80,370
117_Dilatacion_c000635_01_01.png,512,512,Lesion,323,246,369,279
117_Dilatacion_c001409_02_02.png,512,512,Lesion,321,318,336,335
117_Erosion_c000635_01_01.png,512,512,Lesion,332,250,368,276
117_Erosion_c001409_02_02.png,512,512,Lesion,321,319,337,336
117_Original_c000635_01_01.png,512,512,Lesion,332,251,367,277
117_Original_c001409_02_02.png,512,512,Lesion,322,319,336,335
118_Dilatacion_c001409_02_02.png,512,512,Lesion,319,317,339,335
118_Erosion_c001409_02_02.png,512,512,Lesion,322,318,336,335
118_Original_c001409_02_02.png,512,512,Lesion,320,321,334,333
121_Dilatacion_c000985_03_02.png,512,512,Lesion,336,253,353,270
121_Erosion_c000985_03_02.png,512,512,Lesion,336,254,353,272
121_Original_c000985_03_02.png,512,512,Lesion,336,253,351,267
122_Dilatacion_c000985_03_02.png,512,512,Lesion,335,256,353,270
122_Dilatacion_c002288_01_01.png,512,512,Lesion,131,294,165,325
122_Erosion_c000985_03_02.png,512,512,Lesion,335,256,350,268
122_Erosion_c002288_01_01.png,512,512,Lesion,132,297,163,325
122_Original_c000985_03_02.png,512,512,Lesion,336,256,353,273
122_Original_c002288_01_01.png,512,512,Lesion,130,299,162,323
123_Dilatacion_c000985_03_02.png,512,512,Lesion,336,252,353,269
123_Erosion_c000985_03_02.png,512,512,Lesion,338,256,352,269
123_Original_c000985_03_02.png,512,512,Lesion,337,252,353,274
124_Dilatacion_c000985_03_02.png,512,512,Lesion,336,251,354,270
124_Erosion_c000985_03_02.png,512,512,Lesion,336,255,354,271
124_Original_c000985_03_02.png,512,512,Lesion,335,255,353,271
126_Dilatacion_c003741_01_01.png,512,512,Lesion,121,270,139,285
126_Erosion_c003741_01_01.png,512,512,Lesion,122,268,139,287
126_Original_c003741_01_01.png,512,512,Lesion,122,268,137,286
128_Dilatacion_c000718_02_02.png,512,512,Lesion,215,297,239,325
128_Erosion_c000718_02_02.png,512,512,Lesion,210,299,235,325
128_Original_c000718_02_02.png,512,512,Lesion,212,301,239,326
129_Dilatacion_c000067_02_01.png,512,512,Lesion,351,293,377,311
129_Dilatacion_c000718_02_02.png,512,512,Lesion,212,297,236,324
129_Erosion_c000067_02_01.png,512,512,Lesion,349,290,375,311
129_Erosion_c000718_02_02.png,512,512,Lesion,212,297,235,325
129_Original_c000067_02_01.png,512,512,Lesion,352,290,379,311
129_Original_c000718_02_02.png,512,512,Lesion,213,297,236,325
130_Dilatacion_c000067_02_01.png,512,512,Lesion,353,290,375,311
130_Dilatacion_c000985_03_02.png,512,512,Lesion,308,245,329,264
130_Erosion_c000067_02_01.png,512,512,Lesion,347,286,378,312
130_Erosion_c000985_03_02.png,512,512,Lesion,308,246,324,263
130_Original_c000067_02_01.png,512,512,Lesion,353,286,377,313
130_Original_c000985_03_02.png,512,512,Lesion,306,241,329,265
131_Dilatacion_c000067_02_01.png,512,512,Lesion,352,290,377,311
131_Erosion_c000067_02_01.png,512,512,Lesion,349,286,377,310
131_Original_c000067_02_01.png,512,512,Lesion,353,287,378,311
132_Dilatacion_c000067_02_01.png,512,512,Lesion,352,290,376,311
132_Erosion_c000067_02_01.png,512,512,Lesion,351,288,378,313
132_Original_c000067_02_01.png,512,512,Lesion,350,290,379,312
133_Dilatacion_c000067_02_01.png,512,512,Lesion,350,287,377,311
133_Erosion_c000067_02_01.png,512,512,Lesion,353,287,376,311
133_Original_c000067_02_01.png,512,512,Lesion,351,288,377,311
134_Dilatacion_c000067_02_01.png,512,512,Lesion,353,289,378,309
134_Erosion_c000067_02_01.png,512,512,Lesion,351,287,375,311
134_Original_c000067_02_01.png,512,512,Lesion,352,288,377,311
135_Dilatacion_c000067_02_01.png,512,512,Lesion,356,292,378,311
135_Dilatacion_c000806_03_01.png,512,512,Lesion,353,191,371,206
135_Dilatacion_c003741_01_03.png,512,512,Lesion,118,273,136,293
135_Erosion_c000067_02_01.png,512,512,Lesion,351,287,377,311
135_Erosion_c000806_03_01.png,512,512,Lesion,354,194,370,211
135_Erosion_c003741_01_03.png,512,512,Lesion,120,275,139,295
135_Original_c000067_02_01.png,512,512,Lesion,353,287,376,310
135_Original_c000806_03_01.png,512,512,Lesion,357,193,369,205
135_Original_c003741_01_03.png,512,512,Lesion,119,275,139,296
136_Dilatacion_c000067_02_01.png,512,512,Lesion,357,292,375,308
136_Dilatacion_c000806_03_01.png,512,512,Lesion,354,192,371,208
136_Dilatacion_c003741_01_03.png,512,512,Lesion,118,273,138,290
136_Erosion_c000067_02_01.png,512,512,Lesion,353,288,376,309
136_Erosion_c000806_03_01.png,512,512,Lesion,356,194,370,207
136_Erosion_c003741_01_03.png,512,512,Lesion,117,274,137,295
136_Original_c000067_02_01.png,512,512,Lesion,356,288,375,310
136_Original_c000806_03_01.png,512,512,Lesion,354,196,370,207
136_Original_c003741_01_03.png,512,512,Lesion,118,275,138,297
137_Dilatacion_c000067_02_01.png,512,512,Lesion,357,291,376,307
137_Dilatacion_c000806_03_01.png,512,512,Lesion,348,193,367,208
137_Dilatacion_c003741_01_03.png,512,512,Lesion,121,276,137,293
137_Erosion_c000067_02_01.png,512,512,Lesion,354,289,375,309
137_Erosion_c000806_03_01.png,512,512,Lesion,353,194,368,211
137_Erosion_c003741_01_03.png,512,512,Lesion,120,276,139,290
137_Original_c000067_02_01.png,512,512,Lesion,357,294,377,310
137_Original_c000806_03_01.png,512,512,Lesion,353,194,369,210
137_Original_c003741_01_03.png,512,512,Lesion,121,277,136,297
138_Dilatacion_c000067_02_01.png,512,512,Lesion,360,294,374,305
138_Erosion_c000067_02_01.png,512,512,Lesion,354,290,375,308
138_Original_c000067_02_01.png,512,512,Lesion,357,294,374,307
140_Dilatacion_c002644_03_01.png,512,512,Lesion,349,297,374,323
140_Erosion_c002644_03_01.png,512,512,Lesion,346,293,374,322
140_Original_c002644_03_01.png,512,512,Lesion,342,293,376,325
141_Dilatacion_c002644_03_01.png,512,512,Lesion,345,293,376,321
141_Dilatacion_c004161_01_02.png,512,512,Lesion,343,338,365,356
141_Erosion_c002644_03_01.png,512,512,Lesion,346,296,374,320
141_Erosion_c004161_01_02.png,512,512,Lesion,346,339,367,353
141_Original_c002644_03_01.png,512,512,Lesion,342,298,375,324
141_Original_c004161_01_02.png,512,512,Lesion,346,337,366,353
142_Dilatacion_c001440_01_01.png,512,512,Lesion,387,290,448,365
142_Dilatacion_c004161_01_02.png,512,512,Lesion,346,336,370,356
142_Erosion_c001440_01_01.png,512,512,Lesion,388,288,448,361
142_Erosion_c004161_01_02.png,512,512,Lesion,348,335,365,354
142_Original_c001440_01_01.png,512,512,Lesion,390,285,449,363
142_Original_c004161_01_02.png,512,512,Lesion,346,338,367,355
143_Dilatacion_c001440_01_01.png,512,512,Lesion,387,290,449,365
143_Dilatacion_c003006_01_01.png,512,512,Lesion,98,221,177,303
143_Dilatacion_c004161_01_02.png,512,512,Lesion,346,338,367,357
143_Erosion_c001440_01_01.png,512,512,Lesion,389,290,448,363
143_Erosion_c003006_01_01.png,512,512,Lesion,97,224,176,300
143_Erosion_c004161_01_02.png,512,512,Lesion,346,335,369,354
143_Original_c001440_01_01.png,512,512,Lesion,388,290,450,361
143_Original_c003006_01_01.png,512,512,Lesion,97,220,179,302
143_Original_c004161_01_02.png,512,512,Lesion,345,335,367,356
144_Dilatacion_c001440_01_01.png,512,512,Lesion,387,289,450,363
144_Dilatacion_c003006_01_01.png,512,512,Lesion,98,225,181,304
144_Dilatacion_c004161_01_02.png,512,512,Lesion,346,336,366,358
144_Erosion_c001440_01_01.png,512,512,Lesion,390,294,447,361
144_Erosion_c003006_01_01.png,512,512,Lesion,98,224,176,304
144_Erosion_c004161_01_02.png,512,512,Lesion,347,337,367,356
144_Original_c001440_01_01.png,512,512,Lesion,389,287,449,363
144_Original_c003006_01_01.png,512,512,Lesion,97,225,178,304
144_Original_c004161_01_02.png,512,512,Lesion,346,338,367,356
145_Dilatacion_c001440_01_01.png,512,512,Lesion,388,291,449,363
145_Dilatacion_c003006_01_01.png,512,512,Lesion,96,226,179,304
145_Dilatacion_c004161_01_02.png,512,512,Lesion,344,337,369,357
145_Erosion_c001440_01_01.png,512,512,Lesion,387,288,449,361
145_Erosion_c003006_01_01.png,512,512,Lesion,98,224,181,304
145_Erosion_c004161_01_02.png,512,512,Lesion,345,336,365,356
145_Original_c001440_01_01.png,512,512,Lesion,386,292,447,359
145_Original_c003006_01_01.png,512,512,Lesion,95,225,180,310
145_Original_c004161_01_02.png,512,512,Lesion,346,336,367,354
146_Dilatacion_c001440_01_01.png,512,512,Lesion,389,290,449,362
146_Dilatacion_c003006_01_01.png,512,512,Lesion,93,222,180,306
146_Dilatacion_c004161_01_02.png,512,512,Lesion,346,337,367,357
146_Erosion_c001440_01_01.png,512,512,Lesion,386,287,447,362
146_Erosion_c003006_01_01.png,512,512,Lesion,96,224,187,311
146_Erosion_c004161_01_02.png,512,512,Lesion,344,337,364,354
146_Original_c001440_01_01.png,512,512,Lesion,387,290,447,361
146_Original_c003006_01_01.png,512,512,Lesion,94,225,183,305
146_Original_c004161_01_02.png,512,512,Lesion,344,338,366,356
147_Dilatacion_c001440_01_01.png,512,512,Lesion,390,288,449,362
147_Dilatacion_c003620_01_01.png,512,512,Lesion,152,273,183,295
147_Dilatacion_c004161_01_02.png,512,512,Lesion,348,342,367,354
147_Erosion_c001440_01_01.png,512,512,Lesion,390,293,447,359
147_Erosion_c003620_01_01.png,512,512,Lesion,157,274,180,291
147_Erosion_c004161_01_02.png,512,512,Lesion,347,340,365,353
147_Original_c001440_01_01.png,512,512,Lesion,390,287,447,364
147_Original_c003620_01_01.png,512,512,Lesion,156,270,182,294
147_Original_c004161_01_02.png,512,512,Lesion,349,337,365,355
148_Dilatacion_c001440_01_01.png,512,512,Lesion,392,291,449,363
148_Dilatacion_c003620_01_01.png,512,512,Lesion,153,272,181,294
148_Erosion_c001440_01_01.png,512,512,Lesion,390,293,446,364
148_Erosion_c003620_01_01.png,512,512,Lesion,154,272,181,293
148_Original_c001440_01_01.png,512,512,Lesion,387,288,449,361
148_Original_c003620_01_01.png,512,512,Lesion,154,271,184,292
149_Dilatacion_c001440_01_01.png,512,512,Lesion,391,290,447,366
149_Dilatacion_c003620_01_01.png,512,512,Lesion,154,272,182,290
149_Erosion_c001440_01_01.png,512,512,Lesion,387,294,447,362
149_Erosion_c003620_01_01.png,512,512,Lesion,155,271,179,291
149_Original_c001440_01_01.png,512,512,Lesion,391,290,446,364
149_Original_c003620_01_01.png,512,512,Lesion,153,272,182,292
150_Dilatacion_c001440_01_01.png,512,512,Lesion,391,294,449,365
150_Erosion_c001440_01_01.png,512,512,Lesion,388,293,446,360
150_Original_c001440_01_01.png,512,512,Lesion,392,294,446,360
151_Dilatacion_c001440_01_01.png,512,512,Lesion,391,290,448,362
151_Erosion_c001440_01_01.png,512,512,Lesion,393,294,446,360
151_Original_c001440_01_01.png,512,512,Lesion,393,294,445,359
152_Dilatacion_c001440_01_01.png,512,512,Lesion,394,292,445,362
152_Erosion_c001440_01_01.png,512,512,Lesion,391,296,443,360
152_Original_c001440_01_01.png,512,512,Lesion,394,297,446,358
153_Erosion_c002325_02_01.png,512,512,Lesion,373,259,422,315
153_Erosion_c002325_02_01.png,512,512,Lesion,113,252,156,291
153_Original_c002325_02_01.png,512,512,Lesion,374,252,420,313
153_Original_c002325_02_01.png,512,512,Lesion,112,252,155,289
154_Dilatacion_c002288_01_01.png,512,512,Lesion,111,268,140,294
154_Dilatacion_c002325_02_01.png,512,512,Lesion,371,256,420,314
154_Dilatacion_c002325_02_01.png,512,512,Lesion,117,253,156,291
154_Erosion_c002288_01_01.png,512,512,Lesion,115,267,139,289
154_Erosion_c002325_02_01.png,512,512,Lesion,371,261,422,314
154_Erosion_c002325_02_01.png,512,512,Lesion,112,253,157,289
154_Original_c002288_01_01.png,512,512,Lesion,116,270,140,294
154_Original_c002325_02_01.png,512,512,Lesion,112,252,158,291
154_Original_c002325_02_01.png,512,512,Lesion,377,259,422,317
155_Dilatacion_c002325_02_01.png,512,512,Lesion,374,255,422,314
155_Dilatacion_c002325_02_01.png,512,512,Lesion,112,249,153,291
155_Erosion_c002325_02_01.png,512,512,Lesion,112,252,154,290
155_Erosion_c002325_02_01.png,512,512,Lesion,376,258,420,315
155_Original_c002325_02_01.png,512,512,Lesion,110,252,156,290
155_Original_c002325_02_01.png,512,512,Lesion,377,260,419,313
156_Dilatacion_c002325_02_01.png,512,512,Lesion,109,252,153,287
156_Dilatacion_c002325_02_01.png,512,512,Lesion,375,255,421,317
156_Erosion_c002325_02_01.png,512,512,Lesion,113,251,156,290
156_Erosion_c002325_02_01.png,512,512,Lesion,374,257,421,315
156_Original_c002325_02_01.png,512,512,Lesion,113,249,156,294
156_Original_c002325_02_01.png,512,512,Lesion,379,258,424,317
157_Dilatacion_c002325_02_01.png,512,512,Lesion,113,249,157,284
157_Dilatacion_c002325_02_01.png,512,512,Lesion,375,258,426,314
157_Erosion_c002325_02_01.png,512,512,Lesion,113,252,157,291
157_Erosion_c002325_02_01.png,512,512,Lesion,377,259,422,313
157_Original_c002325_02_01.png,512,512,Lesion,117,250,158,289
157_Original_c002325_02_01.png,512,512,Lesion,376,258,422,317
158_Dilatacion_c002325_02_01.png,512,512,Lesion,111,249,157,287
158_Dilatacion_c002325_02_01.png,512,512,Lesion,370,256,425,316
158_Erosion_c002325_02_01.png,512,512,Lesion,113,252,162,293
158_Erosion_c002325_02_01.png,512,512,Lesion,373,256,422,314
158_Original_c002325_02_01.png,512,512,Lesion,113,249,155,294
158_Original_c002325_02_01.png,512,512,Lesion,372,259,422,316
159_Dilatacion_c002325_02_01.png,512,512,Lesion,109,249,158,289
159_Dilatacion_c002325_02_01.png,512,512,Lesion,371,254,425,321
159_Erosion_c002325_02_01.png,512,512,Lesion,110,253,158,290
159_Erosion_c002325_02_01.png,512,512,Lesion,374,259,423,311
159_Original_c002325_02_01.png,512,512,Lesion,115,251,160,293
159_Original_c002325_02_01.png,512,512,Lesion,371,255,423,316
160_Dilatacion_c002325_02_01.png,512,512,Lesion,114,249,156,290
160_Dilatacion_c002325_02_01.png,512,512,Lesion,377,255,425,315
160_Erosion_c002325_02_01.png,512,512,Lesion,114,248,160,290
160_Erosion_c002325_02_01.png,512,512,Lesion,376,259,420,315
160_Original_c002325_02_01.png,512,512,Lesion,115,251,158,294
160_Original_c002325_02_01.png,512,512,Lesion,379,255,421,316
164_Dilatacion_c002126_02_01.png,512,512,Lesion,206,270,229,291
164_Dilatacion_c003620_01_01.png,512,512,Lesion,339,244,380,273
164_Erosion_c002126_02_01.png,512,512,Lesion,202,273,229,295
164_Erosion_c003620_01_01.png,512,512,Lesion,335,242,381,273
164_Original_c002126_02_01.png,512,512,Lesion,205,273,229,295
164_Original_c003620_01_01.png,512,512,Lesion,333,237,378,278
165_Dilatacion_c002126_02_01.png,512,512,Lesion,204,268,229,296
165_Erosion_c002126_02_01.png,512,512,Lesion,203,271,227,291
165_Original_c002126_02_01.png,512,512,Lesion,205,271,229,293
166_Dilatacion_c002126_02_01.png,512,512,Lesion,204,271,229,292
166_Erosion_c002126_02_01.png,512,512,Lesion,203,273,225,294
166_Original_c002126_02_01.png,512,512,Lesion,204,273,229,294
169_Dilatacion_c000195_02_02.png,512,512,Lesion,311,159,380,225
169_Erosion_c000195_02_02.png,512,512,Lesion,312,164,379,226
169_Original_c000195_02_02.png,512,512,Lesion,310,163,379,228
170_Dilatacion_c003823_01_02.png,512,512,Lesion,276,244,355,311
170_Erosion_c003823_01_02.png,512,512,Lesion,277,243,356,313
170_Original_c003823_01_02.png,512,512,Lesion,274,241,360,315
171_Dilatacion_c003823_01_02.png,512,512,Lesion,272,242,360,307
171_Erosion_c003823_01_02.png,512,512,Lesion,274,242,363,310
171_Original_c003823_01_02.png,512,512,Lesion,276,247,363,311
172_Dilatacion_c003823_01_02.png,512,512,Lesion,277,244,371,315
172_Erosion_c003823_01_02.png,512,512,Lesion,277,242,363,316
172_Original_c003823_01_02.png,512,512,Lesion,273,242,366,314
173_Dilatacion_c003823_01_02.png,512,512,Lesion,274,238,367,315
173_Erosion_c003823_01_02.png,512,512,Lesion,274,245,365,314
173_Original_c003823_01_02.png,512,512,Lesion,278,239,359,310
174_Dilatacion_c001315_01_01.png,512,512,Lesion,103,283,128,307
174_Dilatacion_c003823_01_02.png,512,512,Lesion,278,241,357,309
174_Erosion_c001315_01_01.png,512,512,Lesion,108,284,129,309
174_Erosion_c003823_01_02.png,512,512,Lesion,279,237,362,311
174_Original_c001315_01_01.png,512,512,Lesion,105,283,129,310
174_Original_c003823_01_02.png,512,512,Lesion,277,239,358,314
175_Dilatacion_c001315_01_01.png,512,512,Lesion,105,285,129,309
175_Erosion_c001315_01_01.png,512,512,Lesion,105,283,129,308
175_Original_c001315_01_01.png,512,512,Lesion,104,283,128,308
176_Dilatacion_c001315_01_01.png,512,512,Lesion,107,283,129,307
176_Dilatacion_c002288_01_01.png,512,512,Lesion,194,287,218,315
176_Dilatacion_c003823_02_02.png,512,512,Lesion,268,234,339,285
176_Erosion_c001315_01_01.png,512,512,Lesion,107,286,126,305
176_Erosion_c002288_01_01.png,512,512,Lesion,198,287,218,316
176_Erosion_c003823_02_02.png,512,512,Lesion,271,239,337,288
176_Original_c001315_01_01.png,512,512,Lesion,106,285,126,308
176_Original_c002288_01_01.png,512,512,Lesion,194,287,219,312
176_Original_c003823_02_02.png,512,512,Lesion,271,235,336,287
177_Dilatacion_c002288_01_01.png,512,512,Lesion,195,282,218,315
177_Dilatacion_c003823_02_02.png,512,512,Lesion,271,238,345,287
177_Erosion_c002288_01_01.png,512,512,Lesion,194,283,218,312
177_Erosion_c003823_02_02.png,512,512,Lesion,268,237,343,287
177_Original_c002288_01_01.png,512,512,Lesion,194,282,217,311
177_Original_c003823_02_02.png,512,512,Lesion,271,233,339,285
178_Dilatacion_c003823_02_02.png,512,512,Lesion,269,235,344,289
178_Erosion_c003823_02_02.png,512,512,Lesion,273,237,339,285
178_Original_c003823_02_02.png,512,512,Lesion,270,236,345,287
179_Dilatacion_c000195_02_02.png,512,512,Lesion,172,230,236,303
179_Dilatacion_c003823_02_02.png,512,512,Lesion,268,232,344,292
179_Erosion_c000195_02_02.png,512,512,Lesion,171,231,235,297
179_Erosion_c003823_02_02.png,512,512,Lesion,271,234,337,289
179_Original_c000195_02_02.png,512,512,Lesion,173,232,238,300
179_Original_c003823_02_02.png,512,512,Lesion,272,232,338,293
180_Dilatacion_c000195_02_02.png,512,512,Lesion,174,231,238,301
180_Dilatacion_c003823_02_02.png,512,512,Lesion,271,232,341,294
180_Erosion_c000195_02_02.png,512,512,Lesion,173,232,239,298
180_Erosion_c003823_02_02.png,512,512,Lesion,270,234,340,294
180_Original_c000195_02_02.png,512,512,Lesion,174,230,239,301
180_Original_c003823_02_02.png,512,512,Lesion,271,230,339,291
181_Dilatacion_c003823_02_02.png,512,512,Lesion,270,232,342,293
181_Erosion_c003823_02_02.png,512,512,Lesion,273,232,339,287
181_Original_c003823_02_02.png,512,512,Lesion,268,232,342,287
182_Dilatacion_c003823_02_02.png,512,512,Lesion,270,232,343,289
182_Erosion_c003823_02_02.png,512,512,Lesion,273,236,340,289
182_Original_c003823_02_02.png,512,512,Lesion,267,234,342,286
183_Dilatacion_c003823_02_02.png,512,512,Lesion,270,237,339,286
183_Erosion_c003823_02_02.png,512,512,Lesion,275,235,341,289
183_Original_c003823_02_02.png,512,512,Lesion,273,237,342,287
184_Dilatacion_c003823_02_02.png,512,512,Lesion,272,235,342,287
184_Erosion_c003823_02_02.png,512,512,Lesion,273,234,339,286
184_Original_c003823_02_02.png,512,512,Lesion,272,238,343,288
186_Dilatacion_c003823_03_02.png,512,512,Lesion,272,245,329,281
186_Erosion_c003823_03_02.png,512,512,Lesion,270,245,323,282
186_Original_c003823_03_02.png,512,512,Lesion,270,240,324,280
187_Dilatacion_c002126_01_01.png,512,512,Lesion,194,248,215,270
187_Dilatacion_c003620_01_01.png,512,512,Lesion,148,233,171,256
187_Dilatacion_c003823_03_02.png,512,512,Lesion,266,240,325,284
187_Erosion_c002126_01_01.png,512,512,Lesion,194,248,216,270
187_Erosion_c003620_01_01.png,512,512,Lesion,146,233,170,254
187_Erosion_c003823_03_02.png,512,512,Lesion,271,242,322,283
187_Original_c002126_01_01.png,512,512,Lesion,191,247,218,270
187_Original_c003620_01_01.png,512,512,Lesion,148,229,172,255
187_Original_c003823_03_02.png,512,512,Lesion,270,241,325,280
188_Dilatacion_c003823_03_02.png,512,512,Lesion,271,241,327,280
188_Erosion_c003823_03_02.png,512,512,Lesion,268,242,325,281
188_Original_c003823_03_02.png,512,512,Lesion,269,241,330,284
189_Dilatacion_c003823_03_02.png,512,512,Lesion,267,240,333,285
189_Erosion_c003823_03_02.png,512,512,Lesion,270,245,329,283
189_Original_c003823_03_02.png,512,512,Lesion,271,242,332,280
190_Dilatacion_c003823_03_02.png,512,512,Lesion,267,240,331,288
190_Erosion_c003823_03_02.png,512,512,Lesion,267,243,332,286
190_Original_c003823_03_02.png,512,512,Lesion,267,239,332,288
191_Dilatacion_c003823_03_02.png,512,512,Lesion,270,242,333,283
191_Erosion_c003823_03_02.png,512,512,Lesion,264,240,338,285
191_Original_c003823_03_02.png,512,512,Lesion,267,240,334,289
192_Dilatacion_c003823_03_02.png,512,512,Lesion,270,242,334,285
192_Erosion_c003823_03_02.png,512,512,Lesion,266,242,336,285
192_Original_c003823_03_02.png,512,512,Lesion,265,244,335,283
193_Dilatacion_c003823_03_02.png,512,512,Lesion,262,243,339,286
193_Dilatacion_c003823_05_01.png,512,512,Lesion,282,225,348,266
193_Erosion_c003823_03_02.png,512,512,Lesion,267,242,332,283
193_Erosion_c003823_05_01.png,512,512,Lesion,289,226,347,264
193_Original_c003823_03_02.png,512,512,Lesion,267,242,336,283
193_Original_c003823_05_01.png,512,512,Lesion,287,228,349,266
194_Dilatacion_c003823_03_02.png,512,512,Lesion,266,242,340,285
194_Dilatacion_c003823_05_01.png,512,512,Lesion,281,227,349,267
194_Erosion_c003823_03_02.png,512,512,Lesion,267,239,334,287
194_Erosion_c003823_05_01.png,512,512,Lesion,286,225,346,264
194_Original_c003823_03_02.png,512,512,Lesion,267,237,335,286
194_Original_c003823_05_01.png,512,512,Lesion,284,225,349,268
195_Dilatacion_c003823_03_02.png,512,512,Lesion,264,239,336,288
195_Dilatacion_c003823_05_01.png,512,512,Lesion,286,225,352,266
195_Erosion_c003823_03_02.png,512,512,Lesion,270,241,336,294
195_Erosion_c003823_05_01.png,512,512,Lesion,282,224,347,263
195_Original_c003823_03_02.png,512,512,Lesion,265,237,336,285
195_Original_c003823_05_01.png,512,512,Lesion,284,227,350,259
